"0.2"	"0.15"	"0.1"	"0.05"	"0.01"	"0.005"	"0.001"
"Mean_2"	0.857016085656958	0.889332614526127	0.926460595242779	0.963293487487083	0.992643021767237	0.996319078878709	0.999220319535838
"Mean_3"	0.970196794326898	1.01524027007526	1.06932048926983	1.13795575954934	1.22727691700682	1.24802329177374	1.27476274758952
"Mean_4"	1.05375693678463	1.09544935008582	1.1496850703422	1.23240654569388	1.36831130479734	1.40886404022493	1.48908147592068
"Mean_5"	1.12288925979039	1.16897736924439	1.22912460362106	1.3216907242047	1.49589362697859	1.55883166117769	1.68788038671048
"Mean_6"	1.18628873483616	1.23644463785324	1.30293469720064	1.40752675023613	1.61702706390129	1.69181476216841	1.83881433787482
"Mean_7"	1.24458710217468	1.29905282376823	1.37162015976554	1.48866792734927	1.71641684784799	1.79994354258437	1.96952936153584
"Mean_8"	1.29943317573654	1.35828412122654	1.43733057416537	1.56217394775402	1.8071737586006	1.89763551271063	2.08637931689643
"Mean_9"	1.35113932019881	1.41386228956548	1.49724109296802	1.62955280598803	1.89212010752838	1.9917830854931	2.20214857700184
"Mean_10"	1.39996318501576	1.46616479004124	1.55388415922663	1.69331725902281	1.97331283755831	2.07957758982668	2.30452184402149
"Mean_11"	1.44603890769208	1.51491611753635	1.60687548541148	1.75362914059286	2.05166956856094	2.16548356667279	2.40278951360673
"Mean_12"	1.49017871899858	1.5620924872224	1.65880566527062	1.81244170522982	2.12414448115451	2.24385058710602	2.49672211255744
"Mean_13"	1.53205643993183	1.60704141735153	1.70729012738054	1.86706577611335	2.19493722352752	2.31818933689051	2.58393175066241
"Mean_14"	1.57244699125522	1.65023542732393	1.75452898319025	1.92072850787626	2.26037281681729	2.39000270547234	2.66467250077681
"Mean_15"	1.61160470577809	1.69179635927325	1.80024111092666	1.97340209270074	2.3259256107458	2.46244148035566	2.75221586784884
"Mean_16"	1.64891111634894	1.73199244409998	1.84386422091353	2.02298759087948	2.3873714221863	2.52858728618782	2.82691754943545
"Mean_17"	1.68595974664637	1.77200608989417	1.88694497373408	2.07091401503937	2.44783411363825	2.5915910608692	2.8992275772815
"Mean_18"	1.72152804935181	1.80958186292526	1.92720478201427	2.11697633693561	2.50535655394307	2.65560285122606	2.97117514031754
"Mean_19"	1.75523925609479	1.84575857156224	1.96793175488877	2.1628462091631	2.56683784829266	2.71996271174713	3.04241982113177
"Mean_20"	1.78832469914819	1.88099815554052	2.00591434929421	2.20575434605541	2.61944344984354	2.77872213706824	3.11816237868815
"Mean_25"	1.9447779625097	2.04851217689779	2.18876545206892	2.41315501246062	2.87561943896867	3.05587367671591	3.43457036910197
"Mean_30"	2.08500174276783	2.19876601024591	2.3513698792506	2.59633476783253	3.10715909431715	3.30534300758776	3.71987270302406
"Mean_100"	3.41298477914738	3.6203183493749	3.90131634670179	4.35346573194741	5.29934457444616	5.67325897972385	6.45287213008255
"Mean_996"	9.71336971778532	10.3664221109706	11.2519326743371	12.6881487591531	15.6770135877615	16.8736048829299	19.3485562805413
"Mean_1000"	9.73462756401049	10.3900463981201	11.2756914981155	12.7091698390304	15.7069847614278	16.8810301684785	19.351281829159
"SD_2"	0.00113261835685587	0.00159485126403083	0.00138389426015196	0.0011052768962702	0.000459631803917037	0.000319468127156367	0.000145296652396318
"SD_3"	0.00205238935712369	0.00225928090687172	0.00228976500027594	0.00248183450843939	0.00248810771596241	0.00260291051544385	0.00233601262334843
"SD_4"	0.00187667770961143	0.00197930071857476	0.00226759626733507	0.00295489731475413	0.00389614751920356	0.00465082077424136	0.0108987093566832
"SD_5"	0.00196864506475914	0.00251351243541405	0.00293299565853507	0.00334915358018446	0.00593338159164978	0.006993275492861	0.0149426822438196
"SD_6"	0.0022921583817853	0.00275441917944367	0.00301072567583231	0.00428592299899869	0.00612137875396554	0.00714438389228138	0.0160896617594753
"SD_7"	0.00261720705298039	0.00279157623466794	0.00320291315005746	0.00477243041631552	0.0089160344719315	0.0109934327528288	0.0195230459002654
"SD_8"	0.00278332217094969	0.00299228706869496	0.00339031895357586	0.00408658063180757	0.00837166170864941	0.010327067918561	0.0215409763736973
"SD_9"	0.00315774069139232	0.00356409663334069	0.00376269664885182	0.00468459416416512	0.00905026378226118	0.0123547689016198	0.0234256795661514
"SD_10"	0.00320693220220445	0.00336386436713618	0.00414986249211966	0.00526699674283401	0.0106813396575073	0.014831911569879	0.0242837701101819
"SD_11"	0.00274585782151521	0.00310234898008818	0.0034364709595915	0.0048950437490312	0.010408606314834	0.0138602266206301	0.0275797093562438
"SD_12"	0.00273717288167908	0.00323970161592413	0.00444794370747789	0.00585531611605064	0.0110589356930534	0.0156843417914504	0.0276094760108615
"SD_13"	0.00328021864287571	0.00371557512972741	0.0050562916123386	0.00662895305066911	0.0116969916774924	0.0153749002172241	0.0298170603072488
"SD_14"	0.00341788164836248	0.00413555318835747	0.00497518016083368	0.00652997244350614	0.013126064272519	0.0164282821739179	0.0313317839166568
"SD_15"	0.00309601988657702	0.0035689213814231	0.00426663229291206	0.00626795678959093	0.0133607038465648	0.0164046601439469	0.0299844358010274
"SD_16"	0.00365240341180041	0.00399480920181961	0.00470885225699861	0.00684994998008958	0.0135951045930673	0.0176870659054255	0.0357990406984457
"SD_17"	0.00382309698469174	0.00430249722178638	0.00524032889623524	0.00710610885853301	0.0134253981870969	0.0175901264209678	0.0355938382745472
"SD_18"	0.00399053209724751	0.00438783756322362	0.00552837532873247	0.00752885144240654	0.0141128370796158	0.0195626643372262	0.0381339182311093
